Manufacturer;Model;ICAO Designator;Description;Engine Type;Engine N°;Wake Turbulence
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PERCIVAL;Pembroke;PEMB;LandPlane;Piston;2;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PEREIRA;GP-4;GP4;LandPlane;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHENIX;Phenix;PHIX;Gyrocopter;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PHILLIPS & POWIS;M-14 Magister;MAGI;LandPlane;Piston;1;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;Albatross;P66P;LandPlane;Piston;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIAGGIO;P-166DL3;P66T;LandPlane;Turboprop/Turboshaft;2;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-90 Pinocchio 2;CP90;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-305 Emeraude;CP30;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-604 Super Diamant;CP60;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;CP-1310 Super Emeraude;CP13;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIEL;Zéphir;CP80;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;PIK-20E;PK20;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PIK;Varttimarkka;PK25;LandPlane;Piston;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-6A Turbo-Porter;PC6T;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS;PC-21;PC21;LandPlane;Turboprop/Turboshaft;1;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PILATUS BRITTEN-NORMAN;BN-2T Defender 4000;BN2T;LandPlane;Turboprop/Turboshaft;2;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;AE Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee 140-4;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cherokee Chief;P28A;LandPlane;Piston;1;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cheyenne 2;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;Cub Coupe;J4;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;L-14 Cub Cruiser;J5;LandPlane;Piston;1;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;Navajo;PA31;LandPlane;Piston;2;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-17 Vagabond Trainer;PA17;LandPlane;Piston;1;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-23-250 Turbo Aztec;PA27;LandPlane;Piston;2;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-161 Cadet;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28-181 Cherokee Archer 2;P28A;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;PA-28R-201 Cherokee Arrow 3;P28R;LandPlane;Piston;1;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Twin Comanche;PA30;LandPlane;Piston;2;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;Warrior 3;P28A;LandPlane;Piston;1;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-31T-620 Cheyenne;PAY2;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-32R-301 Saratoga 2 HP;P32R;LandPlane;Piston;1;L
PIPER;PA-42-720 Cheyenne 3;PAY3;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-42-720 Cheyenne 3;PAY3;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-42-720 Cheyenne 3;PAY3;LandPlane;Turboprop/Turboshaft;2;L
PIPER;PA-42-720 Cheyenne 3;PAY3;LandPlane;Turboprop/Turboshaft;2;L
